GeneName	CoefficientOfVariation
SLAIN1	8.13322634363375
EDNRB-AS1	54.7631262803702
OBI1-AS1	54.7631262803718
OBI1	4.28820960252797
RBM26	1.05711374974202
RBM26-AS1	10.1216576610889
NDFIP2	54.7631262803707
SPRY2	54.7631262803707
AL590807.1	0
AL162493.1	54.7631262803702
LINC00351	0
LINC00440	0
MIR17HG	7.45175136121118
GPC5	11.135514372603
GPC6	0
TGDS	4.16598575797521
GPR180	5.38204938820408
ABCC4	3.65998756022149
CLDN10	0
CLDN10-AS1	0
DNAJC3-DT	5.65750892585097
DNAJC3	1.20321439004671
AL138955.1	0
UGGT2	1.8726733193449
HS6ST3	0
MBNL2	1.38678662530941
AL161430.1	8.82876229395344
AL442067.3	7.48025490981398
RAP2A	2.75232568996455
IPO5	3.28263678452984
FARP1	5.97334815877573
STK24	1.06337715596832
STK24-AS1	0
SLC15A1	0
DOCK9	4.92735405668332
UBAC2-AS1	4.98532516535371
UBAC2	0.715122861567287
GPR18	4.74832465411152
GPR183	2.92461492389031
TM9SF2	1.16694515382516
LINC01232	0
LINC00449	0
CLYBL	3.30084001990261
AL137139.2	54.763126280371
PCCA-DT	28.0289824420366
PCCA	1.49229197803374
AL353697.1	54.7631262803715
PCCA-AS1	9.63066336593266
GGACT	0
AL356966.1	54.7631262803702
TMTC4	3.11268119553393
NALCN	0
TPP2	1.21261930533155
TEX30	5.13174684607912
BIVM	38.7169192113998
ERCC5	1.92927567293006
LINC01309	8.10347706378657
LINC00343	0
ARGLU1	0.930058994898954
LINC00551	54.7631262803709
FAM155A	0
AL359436.1	0
LIG4	6.06658836037705
ABHD13	2.75399967905662
TNFSF13B	0.793011948797424
AL157762.1	0
AL138694.1	10.7601530776549
MYO16	11.006552461736
AL163541.1	2.40755633736248
IRS2	1.21378139132808
AL162497.1	9.33996629396488
COL4A1	0
COL4A2	0
RAB20	1.69140005470984
NAXD	4.71436792860277
CARS2	1.47449986620441
ING1	3.76161901345331
LINC00346	0
ANKRD10	1.60796067186331
ANKRD10-IT1	5.02355570008389
AL442128.2	6.79094455665512
ARHGEF7	1.49338362319974
AL353704.1	0
TEX29	0
SPACA7	0
TUBGCP3	1.5240310448717
AL139384.1	7.45677184327822
ATP11A	0.649745123485667
ATP11A-AS1	7.45677184327822
MCF2L	0
F10	54.7631262803704
PCID2	3.11743105685573
CUL4A	1.58788105040351
LAMP1	1.50858645130337
GRTP1	38.7169192113987
ADPRHL1	9.07375385620888
DCUN1D2	2.78201599447921
DCUN1D2-AS	54.763126280372
TMCO3	3.06516326893004
AL442125.1	38.7169192114
TFDP1	2.86780618472108
TMEM255B	8.82876229395345
GAS6-AS1	4.12144492634425
GAS6	4.37650637381061
C13orf46	0
RASA3	1.43054459992081
CFAP97D2	0
CDC16	2.40745542591252
UPF3A	2.39990391893777
CHAMP1	4.72903978458221
TTC5	4.32621860794855
AL356019.2	0
CCNB1IP1	7.60415691555408
AL355075.4	2.89411236180364
PARP2	6.09913366487001
AL355075.1	0
TEP1	1.7450346614774
OSGEP	2.34665936869858
APEX1	3.01703391887081
PIP4P1	3.21451875064789
PNP	2.93463369744736
AL355075.3	10.4933688541535
ANG	54.763126280371
RNASE4	0
RNASE6	2.97744574982624
AL133371.2	0
RNASE3	38.7169192114
AL355922.1	0
RNASE2	3.07857566203561
METTL17	3.7375558595673
AL161668.3	54.7631262803716
NDRG2	6.67673805440232
ARHGEF40	1.37024887994636
ZNF219	0
LINC00641	8.01355507873126
HNRNPC	0.748006899571978
RPGRIP1	5.95698882561128
SUPT16H	2.18659454113741
CHD8	1.68867013614494
RAB2B	3.6685594906807
TOX4	2.00871667784723
METTL3	3.25553388390813
TRAV6	0
TRAV17	54.763126280371
AC244502.1	54.7631262803705
TRDC	8.68460521759227
TRAC	2.77631150750825
DAD1	2.31222728101484
ABHD4	7.05456027617669
AL160314.2	9.33996629396487
OXA1L	2.1753682345813
SLC7A7	1.53373334695919
MRPL52	2.72154800764457
MMP14	9.7864125578554
LRP10	2.95057428998482
RBM23	1.46226556059815
PRMT5-AS1	9.48202338433845
PRMT5	5.68443969354906
AL132780.1	5.29786075062254
HAUS4	3.47900464106276
AL132780.2	0
C14orf93	4.34598186626791
PSMB5	4.05045764888937
ACIN1	1.48764905613341
C14orf119	3.14508766002607
CEBPE	0
SLC7A8	0
RNF212B	9.38445291338927
HOMEZ	6.15846915889441
PPP1R3E	3.8271239542477
BCL2L2	5.34868163465924
BCL2L2-PABPN1	5.19304668335208
PABPN1	1.55813120071374
SLC22A17	0
NGDN	2.80165718409308
ZFHX2-AS1	2.83077786181311
ZFHX2	54.763126280371
THTPA	0
AP1G2	3.62282859273405
AL135999.1	4.43932443758763
JPH4	10.5550882798695
DHRS4-AS1	3.13755897359111
DHRS4	4.72903978458223
DHRS4L2	2.41895956788106
AL136419.3	5.84154398517283
CARMIL3	0
NRL	4.61224871869247
PCK2	3.83216275437523
DCAF11	2.71981374529605
PSME1	1.29465352858912
EMC9	10.4933688541536
AL136295.2	9.4820233843384
PSME2	1.11048762198249
RNF31	2.24165799850296
IRF9	1.26361158480454
REC8	3.84375294939761
IPO4	9.20401877924768
AL136295.17	0
TM9SF1	4.24868980740331
AL136295.7	0
CHMP4A	1.604862128968
MDP1	4.58664786888814
NEDD8	1.93962591879631
GMPR2	4.46732966848708
TINF2	4.04093879572153
TGM1	0
RABGGTA	5.27125053954184
AL096870.8	4.32186286931502
DHRS1	4.31690107290796
NOP9	4.57008198565235
CIDEB	5.04653628013953
LTB4R2	0
LTB4R	2.54694301632178
ADCY4	5.25768900469117
RIPK3	4.34572937194702
NYNRIN	0
CBLN3	39.6965183000584
KHNYN	3.03544614030398
SDR39U1	3.63851629414154
AL132800.1	54.7631262803717
GZMH	6.56103890139253
GZMB	6.73147246757152
STXBP6	0
LINC02306	0
NOVA1	54.7631262803705
AL110292.1	0
LINC01551	0
PRKD1	0
AL356756.1	54.7631262803713
AL133372.2	0
G2E3-AS1	4.1085433576063
G2E3	1.98933312858593
SCFD1	0.865817765939405
AL121852.1	0
COCH	9.07375385620904
AL049830.3	31.6069577408126
STRN3	1.32101738604794
AP4S1	2.60511596114151
HECTD1	1.10030066702055
AL136418.1	7.13193252149117
HEATR5A	1.74768496625086
AL139353.2	8.98820372237424
DTD2	5.36637516867858
GPR33	0
NUBPL	2.36903974642102
AL163973.2	54.7631262803707
ARHGAP5	2.70057913978922
AL161665.1	0
AKAP6	27.3678597963603
NPAS3	0
EGLN3	6.89343492272877
SPTSSA	3.88957072313727
EAPP	1.63887311607313
SNX6	1.08823034722163
CFL2	8.94878519914264
BAZ1A	0.668497002543492
AL121603.2	6.68447815838255
SRP54	1.70588695837841
FAM177A1	2.24510202298281
PPP2R3C	1.66709413159147
PRORP	2.15066644281405
PSMA6	1.91763679098082
NFKBIA	0.86364061281405
RALGAPA1	1.52557087070903
AL162311.3	0
BRMS1L	4.38481866813445
AL133304.3	0
MBIP	4.08843670933826
AL132857.1	0
SLC25A21	0
MIPOL1	0
TTC6	0
LINC00639	0
SEC23A	2.10592973916564
SEC23A-AS1	0
GEMIN2	6.59170756864135
TRAPPC6B	3.00746376229027
AL109628.2	6.27248767409694
PNN	1.19475449505746
MIA2	1.51994869139935
AL132639.2	9.67916720975174
FBXO33	1.39941307822498
AL049828.1	4.40831778017772
LINC02315	29.1635150588134
LRFN5	0
AL442163.1	0
LINC02307	0
C14orf28	7.529407715826
KLHL28	2.13938272410656
TOGARAM1	2.44825002783506
PRPF39	2.97936489465192
FKBP3	3.00737062072576
FANCM	4.39540287816606
MIS18BP1	0.828902607959058
LINC00871	0
MDGA2	0
RPS29	0.424980118517984
LRR1	6.19006943279559
RPL36AL	1.32661909435569
MGAT2	5.64267113910352
AL139099.1	0
DNAAF2	5.37008821793206
POLE2	10.3025499513402
KLHDC1	4.32777097491603
AL591767.1	0
KLHDC2	2.74064588628191
NEMF	1.02775786903864
AL627171.2	3.91539939225431
AL627171.1	4.91231818466393
ARF6	2.05970709231516
LINC01588	2.39025380763831
VCPKMT	2.44495079020089
SOS2	0.93467958828533
L2HGDH	7.22380433308323
DMAC2L	3.3696386237529
AL359397.2	0
CDKL1	4.12709600564443
MAP4K5	1.91328597750867
AL118556.1	0
ATL1	31.6069577408126
SAV1	7.13193252149117
AL606834.1	0
NIN	0.962411745249928
AL606834.2	10.4933688541534
AL133485.2	0
AL358334.1	54.7631262803721
PYGL	1.58942202017527
ABHD12B	7.84217274697364
TRIM9	0
TMX1	2.72346654742339
LINC00640	54.7631262803719
FRMD6	31.6069577408127
FRMD6-AS1	31.6069577408127
AL079307.1	54.7631262803703
GNG2	1.31678589996357
AL358333.2	0
AL358333.3	0
RTRAF	2.13169659731729
NID2	0
PTGDR	31.6069577408128
PTGER2	2.17229901731231
TXNDC16	2.29982201488235
GPR137C	6.17737418574093
ERO1A	1.96364735075477
AL133453.1	0
PSMC6	1.82255602761131
STYX	2.96793609094965
GNPNAT1	7.09894300733232
AL139317.3	0
AL139317.5	7.93630961027555
AL139317.1	54.7631262803711
FERMT2	31.6069577408127
DDHD1	1.34689901870795
AL356020.1	10.6950593573848
AL365295.1	4.71140453189509
CDKN3	38.7169192114009
CNIH1	2.96818773010159
GMFB	2.75031192849671
CGRRF1	5.4563555641175
SAMD4A	1.83655785623907
GCH1	1.01888443705755
WDHD1	9.33996629396481
SOCS4	2.7203245477452
MAPK1IP1L	1.61301124990372
LGALS3	1.77062769447405
DLGAP5	0
AL158801.2	3.07110734708414
FBXO34	1.06940187623206
AL158801.3	7.25059314622452
ATG14	2.19371665622888
TBPL2	0
KTN1-AS1	38.716919211401
KTN1	1.03934030504233
AL355773.1	54.7631262803709
LINC00520	0
AL138995.1	54.7631262803707
PELI2	0.782548498104642
AL355073.1	8.29259404902163
AL355073.2	12.2065426359016
LINC02284	3.49184064627074
TMEM260	1.82595386573684
AL161757.2	9.63066336593269
AL161757.5	54.7631262803721
OTX2-AS1	0
EXOC5	2.25154814269631
AP5M1	3.2245417114619
NAA30	4.29247852609512
SLC35F4	0
AL161804.1	0
ARMH4	2.15329710064783
ACTR10	1.97010925518124
PSMA3	1.79951452900534
AL132989.1	0
PSMA3-AS1	1.55776635831616
AL132989.2	0
ARID4A	1.20729613040901
AL139021.2	5.88204995941148
AL139021.1	6.44057528910512
TIMM9	4.33181354352597
KIAA0586	2.55042281394548
LINC01500	5.04620180609144
DAAM1	2.63876519348472
GPR135	6.07950306852102
L3HYPDH	4.84171145883601
JKAMP	3.26138170403989
CCDC175	11.135514372603
RTN1	0.788281099630168
LRRC9	54.763126280371
AL157911.1	28.0289824420378
PCNX4	1.86934311124296
DHRS7	2.49950684675952
AL157756.1	9.78641255785543
PPM1A	1.7089489434693
C14orf39	0
MNAT1	2.18127918470132
TRMT5	8.60230636417874
SLC38A6	2.47244218408462
PRKCH	2.11108708080378
AL359220.1	10.4933688541534
AL355916.2	54.763126280372
LINC01303	10.0030239928577
AL355916.1	9.38445291338922
HIF1A-AS1	54.7631262803721
HIF1A	0.714775972993208
HIF1A-AS3	1.45117492908004
SNAPC1	2.99581660461408
SYT16	0
KCNH5	0
RHOJ	0
PPP2R5E	1.20079665612723
AL136038.3	0
WDR89	4.1732166311129
AL136038.5	6.52995315516766
SGPP1	3.49055424608141
SYNE2	3.97626712411131
ESR2	9.11474978211466
MTHFD1	3.25795265085942
AL122035.1	5.82209203843134
ZBTB25	3.27007564563566
AKAP5	0
ZBTB1	1.7672946000175
AL049869.3	5.32351890088812
PPP1R36	0
AL049869.2	0
PLEKHG3	3.12497891298396
SPTB	54.7631262803717
CHURC1	1.69025955699821
GPX2	0
RAB15	7.12206501839794
FNTB	2.22139591792712
MAX	1.31198701872218
AL139022.1	3.15379935183078
AL355076.2	54.7631262803707
FUT8	2.52790012101521
AL359232.1	9.63586550662345
CCDC196	38.7169192114005
GPHN	1.84928171069521
FAM71D	38.7169192113997
MPP5	2.70312711749298
AL135978.2	7.25059314622452
ATP6V1D	1.92388644831713
EIF2S1	2.78241818198407
PLEK2	0
TMEM229B	2.8821499765053
PLEKHH1	0
PIGH	3.36120657323174
ARG2	6.109894663495
AL049779.4	5.97814241483569
VTI1B	2.3635824611649
RDH11	2.73308013884332
RDH12	54.763126280371
ZFYVE26	2.22135755297564
RAD51B	1.14907157367163
AL133370.1	10.4933688541534
ZFP36L1	1.10089176766223
ACTN1	1.57694669250876
ACTN1-AS1	0
DCAF5	1.47686895113945
AL359317.2	54.7631262803707
EXD2	8.13322634363375
AL359317.1	0
GALNT16	0
ERH	2.50742520524117
SLC39A9	2.10654659435035
PLEKHD1	54.763126280372
SUSD6	0.916665418373585
AL133445.2	10.3611771545928
SRSF5	0.963493912384062
SLC10A1	5.4126344232447
AL356804.1	27.3678597963602
COX16	2.77250552977162
SYNJ2BP	3.43866047069182
AL357153.2	8.60230636417873
MED6	2.70815063818225
TTC9	7.13193252149117
LINC01269	0
MAP3K9	38.7169192113991
PCNX1	1.04229997161849
AC004825.3	7.16170400367742
AC004817.3	54.7631262803712
AC005476.2	7.16170400367742
SIPA1L1	0.44734279938345
AC004974.1	9.94985816797473
AC004900.1	0
RGS6	0
AC004828.2	0
DPF3	0
DCAF4	5.90920184333371
ZFYVE1	2.96505404640528
AL442663.3	0
RBM25	0.718335017037079
PSEN1	0.881406565105738
PAPLN	5.41185541754003
AC004846.2	8.10347706378656
NUMB	0.504320651515015
AC005280.2	4.20575830339742
AC005280.1	9.48202338433835
HEATR4	9.78641255785536
RIOX1	0
AC005225.3	31.6069577408126
AC005225.2	11.0343850818943
ACOT2	54.763126280371
DNAL1	8.1034770637866
PNMA1	0
ELMSAN1	1.73328510600139
AC005520.2	6.26443390612882
PTGR2	7.31745359086068
AC005520.5	54.7631262803712
ZNF410	2.15256590048935
AC005480.1	3.38176816922023
AC005520.3	54.7631262803709
FAM161B	6.7825735277628
COQ6	6.24497164859083
ENTPD5	4.41034257366599
BBOF1	7.78672988611224
ALDH6A1	5.77743187971676
LIN52	2.81237300054566
ABCD4	3.44359249347902
AC005519.1	0
VRTN	0
NPC2	1.50090866622399
ISCA2	4.97589514330411
LTBP2	0
AREL1	1.80884392945069
FCF1	2.88190901051187
YLPM1	1.77740905605571
DLST	1.83371080263813
RPS6KL1	0
PGF	0
EIF2B2	4.81223034367758
AL049780.1	54.7631262803717
MLH3	2.9400328939232
ACYP1	7.60415691555422
ZC2HC1C	54.7631262803707
NEK9	1.91387013815211
AL049780.2	5.43671230438071
TMED10	1.57458096181772
AL691403.2	0
AL691403.1	1.18274674460015
AF111167.1	3.83501751585474
FOS	0.245284471658642
LINC01220	2.12735085512896
AF111167.2	13.2465193277522
JDP2	1.74071503989369
BATF	3.65970166944562
AC007182.1	0
FLVCR2	1.90130105869006
TTLL5	2.05863682084356
ERG28	5.54605500168537
AF107885.2	8.18856544624836
IFT43	3.63160005941654
TGFB3	0
AC016526.4	0
GPATCH2L	1.39527314711489
AC016526.2	54.7631262803714
ESRRB	11.2083588097276
AC008050.1	0
AC007376.2	38.7169192114004
VASH1	4.35004199559277
AF111169.3	0
VASH1-AS1	0
ANGEL1	4.64596449668184
AF111169.4	54.7631262803717
LRRC74A	0
AC007686.4	7.86927553773428
LINC01629	0
IRF2BPL	5.20597944504047
AC007686.3	8.71336627946307
LINC02288	0
AC007686.2	0
CIPC	6.71524845935315
TMEM63C	6.03720377354233
NGB	0
POMT2	7.18548893559244
GSTZ1	4.90608588286323
TMED8	2.93022006745782
SAMD15	54.76312628037
NOXRED1	7.78672988611224
VIPAS39	4.15554166738648
AHSA1	3.04939615399878
ISM2	54.7631262803718
SPTLC2	0.711856188394192
ALKBH1	3.23431601978055
SLIRP	2.0997210745861
SNW1	1.59834646568954
C14orf178	0
ADCK1	3.59715822394235
NRXN3	8.39215382453548
DIO2	0
DIO2-AS1	0
CEP128	3.43477281775986
TSHR	6.21928983777465
AC007262.2	5.12869159498781
AL136040.2	0
GTF2A1	2.81609834594259
AL136040.1	0
STON2	4.29653324022665
SEL1L	1.71995316996473
AL355838.1	0
AL356807.1	0
FLRT2	0
LINC02328	1.63230773367113
LINC02316	4.63205145735368
LINC02296	54.7631262803712
GALC	2.60687458983971
GPR65	2.70115817546571
LINC01147	0
LINC01146	5.50267148485743
KCNK10	0
SPATA7	6.59792121391028
ZC3H14	2.79100710602047
AL162171.3	0
EML5	10.0030239928579
TTC8	9.42322484061107
FOXN3	0.363497880615783
AL357093.2	4.56093262934986
AL356805.1	4.43939263345576
FOXN3-AS1	10.3025499513402
FOXN3-AS2	0
EFCAB11	4.98830403589382
TDP1	3.22605904575227
KCNK13	3.85705568433305
PSMC1	2.07669166852059
NRDE2	1.91406660418925
AL161662.1	0
AL512791.2	0
CALM1	0.995062858478485
AL512791.1	0
TTC7B	3.41184572368522
RPS6KA5	1.03920096812484
DGLUCY	1.1659204041762
GPR68	54.7631262803703
AL135818.1	0
AL135818.3	0
CCDC88C	1.08644708554174
PPP4R3A	1.30882582269896
CATSPERB	8.73035719681664
AL121839.2	0
TC2N	3.73220134123442
FBLN5	31.6069577408127
TRIP11	2.00520668757971
ATXN3	1.46168453327382
NDUFB1	1.98835203106073
CPSF2	2.33969882093135
SLC24A4	1.51253389517766
RIN3	0.723901215126873
LGMN	6.25357588087768
GOLGA5	3.00789334294768
ITPK1	1.15691896318359
ITPK1-AS1	5.79403469218196
MOAP1	5.64267113910353
TMEM251	8.49531672671
GON7	7.3861511070931
UBR7	4.50652372427297
BTBD7	1.44535135766306
UNC79	8.49531672671
ASB2	0
OTUB2	31.6069577408126
DDX24	1.44942036156231
IFI27L1	31.6069577408126
IFI27	26.1663496104047
IFI27L2	3.4302421231956
SERPINA1	0.866732179656122
DICER1	1.10120792501156
DICER1-AS1	9.48202338433854
CLMN	1.24915989144514
SYNE3	1.66707778571201
AL133467.1	0
SNHG10	7.27227505721617
GLRX5	4.91957501934269
TCL6	0
TCL1A	8.1192956411816
AL139020.1	38.7169192114007
ATG2B	2.45960373507153
GSKIP	5.40676026169552
AK7	0
AL163051.1	38.7169192113992
PAPOLA	1.42653580290762
VRK1	3.05494200504107
LINC00618	31.6069577408127
LINC02325	54.7631262803705
LINC01550	5.9622470051238
AL163932.1	11.4410303784507
BCL11B	3.36531205175472
SETD3	1.9729470092321
CCNK	1.19892375666439
CCDC85C	4.32652046995613
CYP46A1	0
EML1	0
EVL	1.70310026707205
AL157912.1	0
DEGS2	0
AL133523.1	6.24497164859082
YY1	1.44728175569322
AL157871.5	0
AL157871.6	9.94985816797477
SLC25A29	3.02373278715668
AL157871.4	1.4188676964108
WARS	0.639723231221487
WDR25	2.47445179732001
BEGAIN	31.6069577408126
MEG8	54.7631262803722
AL132709.8	8.94878519914274
LINC02285	0
LINC02320	0
LINC00239	0
PPP2R5C	1.00739158725825
AL137779.2	3.64951945215953
AL137779.1	5.28336099787587
AL118558.3	7.18548893559241
DYNC1H1	1.06551439489812
HSP90AA1	0.696141200826044
WDR20	1.7605417546839
MOK	54.7631262803703
ZNF839	4.36073574415126
CINP	4.13182902506384
TECPR2	2.31553252391857
ANKRD9	8.71336627946312
LINC02323	0
RCOR1	0.954341012285139
AL132801.1	0
TRAF3	1.00689015855929
AMN	0
CDC42BPB	2.38969492746895
AL117209.1	7.08434481607051
EXOC3L4	0
LINC00677	0
TNFAIP2	0.559022749216497
EIF5	0.859981294570805
MARK3	0.805788273526853
CKB	0
TRMT61A	7.31745359086068
AL139300.2	9.63066336593272
BAG5	4.06067868200811
KLC1	1.25529636281121
COA8	4.34874992231902
AL049840.2	4.11140360196103
AL049840.6	0
AL049840.3	9.07375385620908
AL049840.4	5.74059004117331
AL049840.5	7.18548893559241
XRCC3	6.14118590265297
ZFYVE21	5.413700039184
PPP1R13B	5.19272295149728
ATP5MPL	1.72352196827052
TDRD9	3.64853413655421
ASPG	0
INF2	5.45128052477571
ADSSL1	0
SIVA1	2.6902991696342
AKT1	2.96541087747809
ZBTB42	0
LINC00638	0
PLD4	4.88620209812661
CLBA1	10.908697437665
CDCA4	4.70119430075289
GPR132	1.90957380234866
NUDT14	8.19643167524295
BRF1	2.27983385051503
BTBD6	6.31614885033574
PACS2	2.47204310769333
TEX22	4.86762749956243
AL928654.1	0
MTA1	3.3869670580158
CRIP2	0
CRIP1	1.4348236022465
TEDC1	4.10606387509063
TMEM121	0
IGHA2	39.6965183000565
IGHG2	8.9487851991428
IGHGP	10.121657661089
IGHA1	3.27422781568967
IGHG1	11.2083588097276
IGHG3	0
IGHD	12.835971376791
IGHM	4.6423819630948
FAM30A	54.7631262803709
AC012414.5	31.6069577408127
AC068446.2	10.121657661089
NIPA1	8.32435792360061
NIPA2	2.38967217406622
CYFIP1	1.56389391835933
TUBGCP5	3.61970197996592
MKRN3	54.7631262803713
PWRN4	0
PWRN1	0
SNRPN	3.87463246795208
SNHG14	1.82454230387587
UBE3A	1.16228644889828
ATP10A	1.80918260001122
AC023449.2	0
LINC02346	0
GABRB3	0
GABRG3	0
HERC2	2.15309088010426
GOLGA8M	0
GOLGA8M.1	0
APBA2	4.88995283181674
FAM189A1	38.7169192114003
NSMCE3	3.94013579686492
TJP1	0
CHRFAM7A	10.6950593573848
GOLGA8R	54.7631262803712
AC127502.2	3.07674988687423
AC026150.1	0
GOLGA8Q	0
GOLGA8H	10.3025499513403
AC091057.3	54.7631262803716
AC091057.2	0
AC091057.6	8.29259404902167
ARHGAP11B	5.22706643826246
FAN1	3.02954117210054
MTMR10	1.55480161948931
AC009562.1	0
TRPM1	0
LINC02352	6.99997657164357
AC012236.1	0
KLF13	1.1171229160188
OTUD7A	7.38615110709314
CHRNA7	0
GOLGA8O	7.84217274697357
LINC02256	1.87814563217931
AC123768.4	0
AC123768.3	5.67477444401186
GOLGA8N	9.07375385620904
AC123768.2	0
ARHGAP11A	8.63755302294754
AC123768.5	54.7631262803704
SCG5	0
FMN1	1.98140333603115
RYR3	9.339966293965
AC010809.2	0
AC010809.1	8.66893291087049
AVEN	4.18965465303946
CHRM5	6.39902111599739
EMC7	3.2601906713127
PGBD4	8.39215382453559
KATNBL1	1.98538894555809
EMC4	3.92971554896155
SLC12A6	1.16043789659009
AC079203.2	6.4270828828261
NOP10	2.54824038525632
LPCAT4	6.47870298531771
GOLGA8A	4.43557553250594
GOLGA8B	4.25501462592232
AQR	1.64589505340707
ZNF770	3.31236094175424
AC021231.1	38.7169192114008
DPH6	2.87066924690539
DPH6-DT	9.6034659271998
AC021351.1	0
C15orf41	5.70231176201938
AC013640.1	0
MEIS2	0
AC068875.1	0
LINC02345	54.7631262803717
LINC01852	38.7169192113995
AC087473.1	0
SPRED1	2.43874659410421
FAM98B	4.04530174441378
RASGRP1	3.80196464558468
AC116158.3	15.1581305863105
LINC02694	11.7452338127322
AC013652.1	4.67056459947459
AC109630.1	38.7169192113985
THBS1	2.86619928373299
AC037198.1	7.75060847731471
FSIP1	7.26689038317714
GPR176	54.7631262803705
EIF2AK4	1.9604174494172
SRP14	1.7132337531202
SRP14-AS1	6.73709879531064
BMF	4.06073359237108
BUB1B	0
PLCB2	1.80396466498735
AC020658.5	6.24497164859076
PLCB2-AS1	0
INAFM2	5.51929179936537
CCDC9B	0
DISP2	0
KNSTRN	6.74186881616543
IVD	2.98079390141476
BAHD1	3.87858584191754
CHST14	0
AC091045.1	5.14348430925791
CCDC32	2.34031605571982
RPUSD2	8.01355507873123
KNL1	8.27962748709826
RAD51-AS1	3.20574621221942
RAD51	38.7169192114002
RMDN3	2.84682949138681
GCHFR	6.32890899008641
DNAJC17	3.03898983960698
ZFYVE19	4.96964074484484
SPINT1-AS1	0
SPINT1	5.43168291213889
VPS18	3.3087419088677
INO80	1.30352799111735
AC020661.3	8.042375813393
AC020661.2	54.7631262803703
INO80-AS1	5.74425732554877
AC020661.4	0
EXD1	54.7631262803732
CHP1	1.96717692733777
OIP5-AS1	2.29548480590167
OIP5	7.59580555180596
NUSAP1	5.72565079983196
NDUFAF1	4.29675584527114
RTF1	1.4165455012489
RPAP1	4.84742437610916
TYRO3	0
MGA	1.96493342107916
AC073657.1	0
MAPKBP1	3.4097462187004
JMJD7	7.52940771582591
PLA2G4B	5.79781940865387
SPTBN5	38.7169192113998
AC020659.1	54.7631262803717
EHD4	1.98596039211594
EHD4-AS1	54.7631262803723
PLA2G4E-AS1	0
VPS39	1.91161874672342
AC036103.1	6.15769057075177
TMEM87A	1.40186328250453
GANC	1.76434415651108
CAPN3	2.5557551813973
ZNF106	0.960244417211658
SNAP23	1.65431172293115
AC018362.1	2.35640623769994
LRRC57	3.89381883144641
HAUS2	3.22146114778614
STARD9	9.1147497821148
CDAN1	5.19100413059032
TTBK2	1.66167883992226
AC090510.1	0
UBR1	1.47041496873953
AC068724.3	3.03664421063838
TMEM62	2.33874660144976
CCNDBP1	2.62383047075099
LCMT2	0
ADAL	6.53772163096546
ZSCAN29	5.58925025998993
TUBGCP4	4.45972355572894
TP53BP1	3.194670251019
MAP1A	54.7631262803707
PPIP5K1	6.24793363417894
CATSPER2	4.13569753859918
AC011330.2	54.7631262803711
PDIA3	1.08063297263507
SERF2	0.769320100024295
SERINC4	0
HYPK	6.28502205355432
MFAP1	3.04994823616449
WDR76	9.67916720975178
FRMD5	9.3399662939649
CASC4	1.64602129376962
AC090519.2	54.7631262803708
AC025043.1	6.46609695809992
CTDSPL2	1.68314725128478
EIF3J-DT	4.47109174077075
EIF3J	1.55429493624997
AC009996.1	8.71336627946292
SPG11	0.85253919665269
PATL2	2.15320891895627
B2M	0.177002572114241
TRIM69	2.88824267775365
SORD	5.91429816861146
AC091117.2	54.7631262803719
DUOX1	6.67673805440235
AC051619.6	7.16170400367741
SHF	9.3399662939649
AC051619.4	31.6069577408127
SLC28A2	38.7169192114005
GATM	0
AC025580.3	0
SPATA5L1	3.36687899557374
C15orf48	10.121657661089
AC025580.1	0
AC025580.2	7.31286356478624
SLC30A4	32.4383945418075
AC090527.3	7.00973430187552
BLOC1S6	1.60591757162289
SQOR	1.84418733594845
AC068722.2	0
AC068722.1	38.7169192113987
MYEF2	27.3678597963602
SLC12A1	0
AC023355.1	0
DUT	2.5951146095368
FBN1	38.7169192114002
CEP152	3.02057164933517
AC084757.2	0
SHC4	0
EID1	1.76197857301537
SECISBP2L	1.78087626997053
COPS2	2.16273072766736
GALK2	1.93655312705918
FAM227B	5.35728749578925
AC022306.2	0
DTWD1	2.74697769276353
ATP8B4	1.25831800547944
